# Title : in situ observations catalog
# Description : catalog of available in situ observations per platform.
# Project : Copernicus
# Format version : 1.0
# Date of update : 20200420073433
# product_id,file_name,geospatial_lat_min,geospatial_lat_max,geospatial_lon_min,geospatial_lon_max,time_coverage_start,time_coverage_end,provider,date_update,data_mode,parameters
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC1239.nc,44.08333,44.90833,37.305,39.06667,2004-05-21T09:19:48Z,2005-07-18T08:19:48Z,Unknown institution,2020-01-26T18:51:28Z,R,DEPH TEMP PSAL ALK3 PHOS SLCA PHPH DOX1
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC1282.nc,45,45.82,35.22,37.83,1953-08-15T03:00:00Z,1974-12-26T11:19:48Z,Unknown institution,2020-01-26T18:54:28Z,R,DEPH PRES TEMP PSAL DOX1 ALK3 PHPH PHOS
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC1285.nc,45,45.07,35.38,35.77,1961-05-24T05:00:00Z,1961-09-27T09:00:00Z,Unknown institution,2020-01-26T18:54:28Z,R,DEPH TEMP PSAL
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC1295.nc,46.942,47.123,38.347,39.137,1949-05-30T13:54:00Z,1950-05-24T08:00:00Z,Unknown institution,2020-01-26T18:55:37Z,R,DEPH TEMP PSAL PHOS ALK3 PHPH NTRA SLCA DOX1
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC1393.nc,43.932,47,30.267,38.17,1992-05-26T07:30:00Z,1993-10-21T12:34:48Z,Unknown institution,2020-01-26T19:00:30Z,R,DEPH PRES TEMP PSAL DOX1 SLCA PHOS
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC1433.nc,45.458,47.18,35.042,38.963,1957-05-30T04:49:48Z,1957-06-05T07:25:48Z,Unknown institution,2020-01-26T19:05:17Z,R,DEPH DOX1 SLCA PHOS TEMP PSAL
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC1434.nc,41.68,47.12,36.15,41.53,1959-05-06T21:04:48Z,1960-06-17T23:00:00Z,Unknown institution,2020-01-26T19:05:17Z,R,DEPH PHPH DOX1 PHOS TEMP SLCA PSAL ALK3 NTRA
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC1436.nc,44.933,45.017,29.65,29.8,1960-10-21T04:00:00Z,1960-10-26T04:00:00Z,Unknown institution,2020-01-26T19:05:17Z,R,PRES TEMP PSAL
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC1454.nc,45.02,47.03,34.97,38.13,1949-08-02T02:15:00Z,1952-02-07T05:00:00Z,Unknown institution,2020-01-26T19:06:32Z,R,DEPH TEMP PSAL
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC1455.nc,45.43,47.13,35.523,39.25,1946-09-07T05:33:00Z,1952-06-07T11:25:12Z,Unknown institution,2020-01-26T19:06:32Z,R,DEPH TEMP DOX1 PSAL PHPH
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC1456.nc,45.08,47.172,35,39.07,1948-04-20T08:00:00Z,1951-12-15T07:00:00Z,Unknown institution,2020-01-26T19:06:32Z,R,DEPH DOX1 TEMP PSAL SLCA
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC1457.nc,45.042,47.255,36.43,39.13,1949-04-28T03:30:00Z,1950-05-19T09:00:00Z,Unknown institution,2020-01-26T19:06:32Z,R,DEPH PSAL TEMP ALK3 PHPH DOX1
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC1458.nc,45.45,46.67,34.93,37.95,1952-06-03T08:00:00Z,1953-07-24T08:06:00Z,Unknown institution,2020-01-26T19:06:32Z,R,DEPH TEMP PSAL DOX1 PHPH SLCA PHOS
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC1487.nc,42.25,44.63,32.5,35.27,1976-06-25T13:00:00Z,1976-07-11T15:00:00Z,Unknown institution,2020-01-26T19:08:30Z,R,DEPH PSAL TEMP
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/history/CT/GL_PR_CT_EXOC1522.nc,41,46.8133,27.9,41.75,1924-03-19T15:00:00Z,1932-03-18T16:00:00Z,Unknown institution,2019-09-07T03:19:21Z,R,DEPH PRES PSAL DOX1 TEMP PHPH ALK3
